element,web_name,team,team_name,next_opponent_id,next_opponent_name,is_home,opponent_strength,now_cost,selected_by_percent,element_type,code,team_code,opponent_team_code,ict_index,status,chance_of_playing_next_round,news,recent_form,recent_clean_sheets,recent_saves,recent_goals_conceded,recent_goals_scored,recent_assists,recent_threat,recent_influence,recent_creativity,recent_penalties_saved
623,Potts,19,West Ham,2,Aston Villa,1,3,44,0.6,3,490142,21,7,19.0,a,100.0,,2.0,0.0,0.0,1.2,0.0,0.0,1.0,8.879999999999999,12.479999999999999,0.0
624,Bowen,19,West Ham,2,Aston Villa,1,3,75,5.9,4,178186,21,7,90.8,a,,,4.4,0.0,0.0,1.6,0.2,0.2,28.8,15.8,4.0600000000000005,0.0
625,Füllkrug,19,West Ham,2,Aston Villa,1,3,56,0.6,4,91889,21,7,23.8,a,100.0,,0.4,0.0,0.0,0.4,0.0,0.0,1.0,0.24,2.56,0.0
626,Marshall,19,West Ham,2,Aston Villa,1,3,43,0.6,4,565431,21,7,0.8,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Walker-Peters,19,West Ham,2,Aston Villa,1,3,43,0.3,2,158534,21,7,23.0,a,,,1.4,0.0,0.0,0.6,0.2,0.0,6.6,8.440000000000001,0.02,0.0
671,Wilson,19,West Ham,2,Aston Villa,1,3,58,0.9,4,75115,21,7,44.9,a,,,5.4,0.0,0.0,0.8,0.6,0.2,20.8,24.32,7.2,0.0
679,Hermansen,19,West Ham,2,Aston Villa,1,3,43,0.2,1,467189,21,7,8.5,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,M.Fernandes,19,West Ham,2,Aston Villa,1,3,55,0.1,3,551226,21,7,54.1,a,,,3.2,0.2,0.0,1.2,0.0,0.0,1.6,23.119999999999997,25.620000000000005,0.0
718,S.Magassa,19,West Ham,2,Aston Villa,1,3,50,0.0,3,564940,21,7,12.9,a,,,2.8,0.0,0.0,0.8,0.2,0.0,4.2,10.08,2.9400000000000004,0.0
738,Fabianski,19,West Ham,2,Aston Villa,1,3,45,0.0,1,37096,21,7,0.0,d,25.0,Back injury - 25% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Mayers,19,West Ham,2,Aston Villa,1,3,40,0.0,2,602903,21,7,0.2,a,,,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0
752,Golambeckis,19,West Ham,2,Aston Villa,1,3,40,0.0,2,643473,21,7,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Mohamadou Kanté,19,West Ham,2,Aston Villa,1,3,45,0.0,3,630699,21,7,0.2,a,,,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
32,Martinez,2,Aston Villa,19,West Ham,0,3,51,3.8,1,98980,7,21,27.9,d,75.0,Back injury - 75% chance of playing,5.6,0.4,3.4,0.4,0.0,0.0,0.0,27.8,0.0,0.2
33,M.Bizot,2,Aston Villa,19,West Ham,0,3,42,0.4,1,72147,7,21,5.0,a,,,0.2,0.0,0.8,0.6,0.0,0.0,0.0,4.8,0.0,0.0
34,Gauci,2,Aston Villa,19,West Ham,0,3,40,0.1,1,462492,7,21,0.0,u,0.0,Has joined Port Vale on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Marschall,2,Aston Villa,19,West Ham,0,3,40,0.0,1,462381,7,21,0.0,u,0.0,Has joined Stevenage permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Cash,2,Aston Villa,19,West Ham,0,3,48,10.6,2,199796,7,21,67.0,a,100.0,,5.4,0.4,0.0,1.0,0.2,0.2,11.6,24.560000000000002,16.240000000000002,0.0
37,Digne,2,Aston Villa,19,West Ham,0,3,45,1.9,2,101188,7,21,46.0,a,100.0,,3.6,0.4,0.0,0.4,0.0,0.2,0.6,8.720000000000002,12.22,0.0
38,Konsa,2,Aston Villa,19,West Ham,0,3,44,7.8,2,199798,7,21,36.8,a,100.0,,3.8,0.4,0.0,1.0,0.0,0.0,6.6,17.6,5.04,0.0
39,Maatsen,2,Aston Villa,19,West Ham,0,3,42,0.4,2,441302,7,21,26.3,a,,,0.8,0.0,0.0,0.6,0.0,0.0,8.2,8.080000000000002,6.24,0.0
40,Mings,2,Aston Villa,19,West Ham,0,3,43,0.6,2,149484,7,21,19.0,i,0.0,Hamstring injury - Expected back 03 Jan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Pau,2,Aston Villa,19,West Ham,0,3,43,0.6,2,244954,7,21,25.3,d,75.0,Calf injury - 75% chance of playing,4.0,0.4,0.0,1.0,0.0,0.2,2.6,17.44,1.2399999999999998,0.0
42,A.García,2,Aston Villa,19,West Ham,0,3,39,0.2,2,606798,7,21,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Alex Moreno,2,Aston Villa,19,West Ham,0,3,40,2.0,2,106468,7,21,0.0,u,0.0,Has joined Girona permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Bogarde,2,Aston Villa,19,West Ham,0,3,40,0.6,2,515597,7,21,8.0,a,100.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.27999999999999997,0.0
45,Sousa,2,Aston Villa,19,West Ham,0,3,39,0.3,2,514315,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Yasin,2,Aston Villa,19,West Ham,0,3,40,0.1,2,587178,7,21,0.0,u,0.0,has joined Anderlecht on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Rogers,2,Aston Villa,19,West Ham,0,3,70,10.3,3,244850,7,21,78.5,a,100.0,,5.6,0.4,0.0,1.0,0.4,0.2,26.4,24.6,19.08,0.0
48,Tielemans,2,Aston Villa,19,West Ham,0,3,59,0.6,3,166989,7,21,39.7,a,100.0,,2.4,0.2,0.0,0.6,0.0,0.2,16.0,17.279999999999998,18.52,0.0
49,Bailey,2,Aston Villa,19,West Ham,0,3,55,0.1,3,215711,7,21,0.0,u,0.0,Has joined AS Roma on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Buendía,2,Aston Villa,19,West Ham,0,3,53,0.5,3,195546,7,21,51.8,a,100.0,,4.0,0.2,0.0,0.2,0.4,0.0,13.0,18.080000000000002,9.64,0.0
51,Iling Jr,2,Aston Villa,19,West Ham,0,3,55,0.0,3,469247,7,21,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Malen,2,Aston Villa,19,West Ham,0,3,51,1.0,3,204646,7,21,46.4,a,,,4.0,0.2,0.0,0.2,0.4,0.2,26.4,17.919999999999998,5.42,0.0
54,McGinn,2,Aston Villa,19,West Ham,0,3,54,0.7,3,122806,7,21,56.4,a,,,3.2,0.4,0.0,0.8,0.0,0.2,8.4,13.2,24.619999999999997,0.0
55,Barkley,2,Aston Villa,19,West Ham,0,3,48,0.0,3,88894,7,21,14.0,i,0.0,Knee injury - Expected back 07 Feb,2.2,0.0,0.0,0.0,0.2,0.2,7.0,7.959999999999999,3.66,0.0
56,Barrenechea,2,Aston Villa,19,West Ham,0,3,50,0.0,3,491287,7,21,0.0,u,0.0,Season-long loan to Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Dobbin,2,Aston Villa,19,West Ham,0,3,50,0.0,3,461421,7,21,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Kamara,2,Aston Villa,19,West Ham,0,3,49,0.4,3,226944,7,21,48.2,a,100.0,,5.8,0.4,0.0,0.8,0.2,0.2,5.0,26.360000000000003,14.459999999999997,0.0
59,Onana,2,Aston Villa,19,West Ham,0,3,48,0.7,3,449871,7,21,30.2,a,100.0,,4.6,0.2,0.0,0.8,0.4,0.0,9.0,20.32,1.1800000000000002,0.0
60,Broggio,2,Aston Villa,19,West Ham,0,3,45,0.3,3,577731,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Dendoncker,2,Aston Villa,19,West Ham,0,3,45,0.1,3,151589,7,21,0.0,u,0.0,Has joined Real Oviedo permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Jimoh-Aloba,2,Aston Villa,19,West Ham,0,3,45,0.1,3,559962,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Young,2,Aston Villa,19,West Ham,0,3,43,0.6,3,537403,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Watkins,2,Aston Villa,19,West Ham,0,3,85,7.4,4,178301,7,21,68.4,a,100.0,,4.0,0.2,0.0,1.0,0.4,0.0,41.2,19.56,9.78,0.0
65,Redmond,2,Aston Villa,19,West Ham,0,3,45,0.3,4,576756,7,21,0.0,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Elliott,2,Aston Villa,19,West Ham,0,3,52,0.2,3,444884,7,21,4.4,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Sancho,2,Aston Villa,19,West Ham,0,3,58,0.2,3,209243,7,21,16.3,a,100.0,,0.8,0.0,0.0,0.0,0.0,0.0,1.2,2.4,9.48,0.0
677,Guessand,2,Aston Villa,19,West Ham,0,3,62,0.0,3,485337,7,21,22.2,a,100.0,,1.8,0.0,0.0,0.6,0.0,0.4,8.8,5.04,4.1,0.0
688,Wright,2,Aston Villa,19,West Ham,0,3,39,0.6,1,481283,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,Rowe,2,Aston Villa,19,West Ham,0,3,40,0.1,2,569577,7,21,0.0,u,0.0,has joined Annecy on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Burrowes,2,Aston Villa,19,West Ham,0,3,44,0.1,3,645618,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,Proctor,2,Aston Villa,19,West Ham,0,3,39,0.3,1,564505,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,Patterson,2,Aston Villa,19,West Ham,0,3,39,0.2,2,534836,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Lindelöf,2,Aston Villa,19,West Ham,0,3,45,0.0,2,184667,7,21,0.5,a,100.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0
754,George Hemmings,2,Aston Villa,19,West Ham,0,3,45,0.0,3,577285,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Hollingshead,2,Aston Villa,19,West Ham,0,3,40,0.0,1,516875,7,21,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Nelson,5,Brentford,11,Leeds,1,3,48,0.1,3,200641,94,2,2.7,d,75.0,Knock - 75% chance of playing,0.4,0.0,0.0,0.2,0.0,0.0,0.0,2.2800000000000002,0.16,0.0
83,O.Dango,5,Brentford,11,Leeds,1,3,60,1.6,3,533463,94,2,56.9,a,100.0,,5.4,0.2,0.0,1.2,0.2,0.6,12.0,15.040000000000001,7.4399999999999995,0.0
101,Kelleher,5,Brentford,11,Leeds,1,3,45,7.8,1,200720,94,2,32.5,a,100.0,,2.0,0.0,2.8,1.6,0.0,0.0,0.0,21.119999999999997,0.0,0.0
102,Balcombe,5,Brentford,11,Leeds,1,3,40,0.3,1,235448,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cox,5,Brentford,11,Leeds,1,3,39,0.1,1,503300,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Eyestone,5,Brentford,11,Leeds,1,3,39,0.2,1,535017,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Valdimarsson,5,Brentford,11,Leeds,1,3,39,0.7,1,507433,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Collins,5,Brentford,11,Leeds,1,3,49,1.3,2,432830,94,2,53.1,a,,,2.2,0.0,0.0,1.4,0.0,0.0,7.6,21.44,6.959999999999999,0.0
107,Lewis-Potter,5,Brentford,11,Leeds,1,3,48,0.3,2,249231,94,2,18.4,a,,,0.6,0.0,0.0,0.6,0.0,0.0,2.6,2.0799999999999996,0.1,0.0
108,Ajer,5,Brentford,11,Leeds,1,3,44,0.2,2,191866,94,2,22.5,a,100.0,,0.8,0.0,0.0,1.0,0.0,0.0,1.6,5.119999999999999,0.25999999999999995,0.0
109,Henry,5,Brentford,11,Leeds,1,3,43,0.1,2,194010,94,2,6.3,a,,,1.0,0.0,0.0,0.4,0.0,0.0,1.0,2.44,1.08,0.0
110,Kayode,5,Brentford,11,Leeds,1,3,45,0.6,2,607464,94,2,54.4,a,,,1.6,0.0,0.0,1.6,0.0,0.2,5.8,15.36,12.3,0.0
111,Pinnock,5,Brentford,11,Leeds,1,3,42,0.1,2,231065,94,2,7.6,a,100.0,,0.8,0.0,0.0,0.2,0.0,0.0,0.4,6.2,0.06,0.0
112,Roerslev,5,Brentford,11,Leeds,1,3,45,0.0,2,226956,94,2,0.0,u,0.0,Has joined Southampton permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Van den Berg,5,Brentford,11,Leeds,1,3,45,0.8,2,444765,94,2,48.4,a,,,1.8,0.0,0.0,1.6,0.0,0.0,13.0,16.880000000000003,2.8,0.0
114,Arthur,5,Brentford,11,Leeds,1,3,39,0.2,2,622536,94,2,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Fredrick,5,Brentford,11,Leeds,1,3,40,0.1,2,612534,94,2,0.0,u,0.0,has joined Dender on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Hickey,5,Brentford,11,Leeds,1,3,40,0.4,2,472713,94,2,8.9,a,100.0,,2.4,0.2,0.0,0.4,0.0,0.0,6.8,6.720000000000001,0.8799999999999999,0.0
117,Ji-soo,5,Brentford,11,Leeds,1,3,39,0.1,2,570241,94,2,0.0,u,0.0,has joined Kaiserslautern on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Meghoma,5,Brentford,11,Leeds,1,3,40,0.0,2,499717,94,2,0.0,u,0.0,Has joined Rangers on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Schade,5,Brentford,11,Leeds,1,3,70,0.8,3,513418,94,2,73.3,s,0.0,Suspended until 20 Dec,3.0,0.2,0.0,1.2,0.2,0.0,20.6,15.320000000000002,10.64,0.0
121,Damsgaard,5,Brentford,11,Leeds,1,3,58,0.6,3,440089,94,2,63.3,a,,,2.2,0.0,0.0,1.2,0.0,0.0,6.0,10.440000000000001,22.520000000000003,0.0
122,Milambo,5,Brentford,11,Leeds,1,3,52,0.0,3,543295,94,2,0.6,i,0.0,Knee injury - Expected back 01 Jun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Carvalho,5,Brentford,11,Leeds,1,3,47,0.1,3,244858,94,2,8.1,i,0.0,Knee injury - Expected back 01 Jun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Henderson,5,Brentford,11,Leeds,1,3,50,0.4,3,56979,94,2,43.5,a,,,3.4,0.0,0.0,1.4,0.0,0.2,1.0,15.559999999999999,17.8,0.0
125,Janelt,5,Brentford,11,Leeds,1,3,49,0.0,3,204580,94,2,12.5,a,100.0,,0.8,0.0,0.0,0.4,0.0,0.0,2.2,2.44,6.04,0.0
126,Jensen,5,Brentford,11,Leeds,1,3,49,0.1,3,207283,94,2,23.8,a,,,1.4,0.0,0.0,0.6,0.0,0.0,1.2,3.4800000000000004,5.32,0.0
127,Nunes,5,Brentford,11,Leeds,1,3,49,0.0,3,626464,94,2,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Onyeka,5,Brentford,11,Leeds,1,3,48,0.1,3,428580,94,2,4.6,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Yarmoliuk,5,Brentford,11,Leeds,1,3,50,0.1,3,508395,94,2,30.5,a,100.0,,1.8,0.0,0.0,1.2,0.0,0.0,3.8,5.64,1.48,0.0
130,Donovan,5,Brentford,11,Leeds,1,3,44,0.1,3,606689,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Konak,5,Brentford,11,Leeds,1,3,43,0.2,3,628204,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Maghoma,5,Brentford,11,Leeds,1,3,45,0.0,3,220695,94,2,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Peart-Harris,5,Brentford,11,Leeds,1,3,44,0.0,3,450539,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Trevitt,5,Brentford,11,Leeds,1,3,45,0.0,3,591357,94,2,0.0,u,0.0,Has joined Wigan on loan for the rest of the season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Thiago,5,Brentford,11,Leeds,1,3,70,33.6,4,502500,94,2,109.1,a,,,6.6,0.0,0.0,1.4,1.0,0.0,40.6,38.88,5.5,0.0
137,Morgan,5,Brentford,11,Leeds,1,3,44,0.4,4,533710,94,2,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Dasilva,5,Brentford,11,Leeds,1,3,49,0.0,3,183656,94,2,0.0,i,0.0,Knee injury - Expected back 01 Jan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Meslier,11,Leeds,5,Brentford,0,3,42,0.4,1,437495,2,94,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Cairns,11,Leeds,5,Brentford,0,3,39,0.2,1,97846,2,94,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Darlow,11,Leeds,5,Brentford,0,3,39,2.1,1,59735,2,94,10.5,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Bogle,11,Leeds,5,Brentford,0,3,44,0.2,2,226182,2,94,37.2,a,100.0,,1.4,0.0,0.0,2.4,0.0,0.2,2.0,10.6,8.680000000000001,0.0
343,Struijk,11,Leeds,5,Brentford,0,3,43,0.2,2,222694,2,94,36.7,a,100.0,,1.2,0.0,0.0,2.0,0.0,0.0,7.6,15.120000000000001,3.0200000000000005,0.0
344,Bijol,11,Leeds,5,Brentford,0,3,39,0.3,2,434752,2,94,19.0,a,100.0,,3.0,0.0,0.0,1.2,0.2,0.0,9.0,18.64,0.22000000000000003,0.0
345,Bornauw,11,Leeds,5,Brentford,0,3,38,0.1,2,437738,2,94,0.0,a,100.0,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0
346,Byram,11,Leeds,5,Brentford,0,3,38,0.2,2,113564,2,94,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Gudmundsson,11,Leeds,5,Brentford,0,3,39,3.8,2,243526,2,94,58.0,a,100.0,,1.4,0.0,0.0,1.8,0.0,0.0,5.6,17.04,14.76,0.0
348,Rodon,11,Leeds,5,Brentford,0,3,41,5.5,2,214225,2,94,56.8,a,100.0,,1.4,0.0,0.0,2.4,0.0,0.0,2.0,21.439999999999998,4.9399999999999995,0.0
349,Schmidt,11,Leeds,5,Brentford,0,3,40,0.1,2,492368,2,94,0.0,u,0.0,has joined Werder Bremen on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Aaronson,11,Leeds,5,Brentford,0,3,54,0.1,3,427637,2,94,56.1,a,,,2.8,0.0,0.0,1.0,0.0,0.4,10.4,11.64,5.220000000000001,0.0
351,Gnonto,11,Leeds,5,Brentford,0,3,52,0.1,3,492859,2,94,9.2,a,100.0,,1.0,0.0,0.0,0.6,0.0,0.2,0.8,1.5999999999999999,5.24,0.0
352,Harrison,11,Leeds,5,Brentford,0,3,51,0.1,3,221399,2,94,11.5,a,100.0,,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.16,0.0
353,James,11,Leeds,5,Brentford,0,3,53,0.1,3,200617,2,94,21.9,i,0.0,Hamstring injury - Expected back 07 Feb,0.6,0.0,0.0,0.8,0.0,0.0,10.0,2.32,4.44,0.0
354,Ampadu,11,Leeds,5,Brentford,0,3,49,0.1,3,199598,2,94,31.9,a,100.0,,2.8,0.0,0.0,2.4,0.0,0.0,1.6,13.8,7.18,0.0
355,Greenwood,11,Leeds,5,Brentford,0,3,49,0.0,3,248937,2,94,0.0,u,0.0,has joined Pogon Szczecin permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Gruev,11,Leeds,5,Brentford,0,3,48,0.0,3,486520,2,94,8.7,a,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6,6.56,0.0
357,Ramazani,11,Leeds,5,Brentford,0,3,49,0.0,3,433952,2,94,0.0,u,0.0,has joined Valencia on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Tanaka,11,Leeds,5,Brentford,0,3,48,0.2,3,248056,2,94,27.4,a,100.0,,4.2,0.0,0.0,1.2,0.4,0.0,11.4,20.080000000000002,5.139999999999999,0.0
359,Crew,11,Leeds,5,Brentford,0,3,45,0.0,3,536119,2,94,0.0,u,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Gelhardt,11,Leeds,5,Brentford,0,3,45,0.0,3,462635,2,94,0.0,u,0.0,Has joined Hull City on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Gyabi,11,Leeds,5,Brentford,0,3,45,0.0,3,470294,2,94,0.0,u,0.0,has joined Hull City permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Piroe,11,Leeds,5,Brentford,0,3,50,0.4,4,235826,2,94,10.3,a,100.0,,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.2,1.6199999999999999,0.0
363,Bamford,11,Leeds,5,Brentford,0,3,49,0.4,4,106617,2,94,0.0,u,0.0,has departed the club as a free agent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Mateo Joseph,11,Leeds,5,Brentford,0,3,50,0.0,4,565297,2,94,0.0,u,0.0,Has joined RCD Mallorca on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Nmecha,11,Leeds,5,Brentford,0,3,50,0.7,4,174594,2,94,40.3,d,50.0,Hamstring injury - 50% chance of playing,4.4,0.0,0.0,1.2,0.6,0.0,27.0,21.279999999999998,3.5200000000000005,0.0
493,Longstaff,11,Leeds,5,Brentford,0,3,49,0.4,3,180135,2,94,60.9,i,0.0,Calf injury - Expected back 28 Dec,0.6,0.0,0.0,0.8,0.0,0.0,0.8,4.84,6.92,0.0
660,Stach,11,Leeds,5,Brentford,0,3,48,1.5,3,466525,2,94,71.7,a,100.0,,5.2,0.0,0.0,1.4,0.2,0.6,8.8,20.32,25.360000000000003,0.0
665,Perri,11,Leeds,5,Brentford,0,3,45,0.2,1,201595,2,94,21.7,a,100.0,,2.0,0.0,3.2,2.4,0.0,0.0,0.0,26.080000000000002,0.0,0.0
691,Calvert-Lewin,11,Leeds,5,Brentford,0,3,56,2.0,4,177815,2,94,59.4,a,100.0,,4.8,0.0,0.0,1.4,0.6,0.0,26.6,19.6,5.220000000000001,0.0
698,Okafor,11,Leeds,5,Brentford,0,3,55,0.1,3,435997,2,94,40.1,a,100.0,,2.2,0.0,0.0,1.6,0.0,0.2,11.6,5.6,6.200000000000001,0.0
706,Justin,11,Leeds,5,Brentford,0,3,39,0.2,2,220627,2,94,3.8,a,,,0.4,0.0,0.0,0.4,0.0,0.0,0.4,3.44,0.13999999999999999,0.0
741,Gray,11,Leeds,5,Brentford,0,3,45,0.1,4,600882,2,94,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Mbeumo,14,Man Utd,4,Bournemouth,1,3,84,28.0,3,446008,1,91,127.6,a,,,3.8,0.0,0.0,1.2,0.4,0.0,35.0,22.32,20.04,0.0
431,Bayindir,14,Man Utd,4,Bournemouth,1,3,48,0.3,1,451302,1,91,12.8,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Onana,14,Man Utd,4,Bournemouth,1,3,49,0.2,1,202641,1,91,0.0,u,0.0,has joined Trabzonspor on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Harrison,14,Man Utd,4,Bournemouth,1,3,40,0.0,1,588555,1,91,0.0,u,0.0,On loan to Shrewsbury Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Heaton,14,Man Utd,4,Bournemouth,1,3,39,0.3,1,21205,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Mee,14,Man Utd,4,Bournemouth,1,3,39,0.1,1,461537,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,De Ligt,14,Man Utd,4,Bournemouth,1,3,50,3.0,2,209365,1,91,45.7,d,75.0,Knock - 75% chance of playing,2.6,0.0,0.0,0.8,0.2,0.0,14.8,17.68,3.3,0.0
437,Martinez,14,Man Utd,4,Bournemouth,1,3,48,0.1,2,221820,1,91,1.5,a,100.0,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.41999999999999993,0.0
438,Mazraoui,14,Man Utd,4,Bournemouth,1,3,49,0.2,2,230001,1,91,17.1,a,100.0,,1.6,0.0,0.0,0.6,0.0,0.0,2.0,15.080000000000002,7.3,0.0
439,D.Leon,14,Man Utd,4,Bournemouth,1,3,42,0.1,2,661712,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Dalot,14,Man Utd,4,Bournemouth,1,3,44,1.2,2,216051,1,91,46.2,a,100.0,,4.6,0.2,0.0,0.8,0.2,0.2,9.8,18.96,12.919999999999998,0.0
441,Dorgu,14,Man Utd,4,Bournemouth,1,3,41,2.3,2,596777,1,91,37.7,a,,,1.8,0.2,0.0,0.4,0.0,0.0,3.2,5.799999999999999,9.379999999999999,0.0
